original_score,improvement,action_type,action_magnitude,baseline_value,is_critical,magnitude_x_baseline,original_sleep,original_stress,original_exercise,original_screen
56.621407,0.68460304,SCREEN_DECREASE,-1.0,2.4,0,2.4,5.6,7.0,1.0,2.4
56.621407,0.6232568,SCREEN_DECREASE,-2.0,2.4,0,4.8,5.6,7.0,1.0,2.4
56.621407,0.6582603,SCREEN_DECREASE,-3.0,2.4,0,7.199999999999999,5.6,7.0,1.0,2.4
56.621407,0.66394866,SCREEN_DECREASE,-4.0,2.4,0,9.6,5.6,7.0,1.0,2.4
51.996567,34.60534,SLEEP_INCREASE,0.5,5.0,1,2.5,5.0,6.0,0.0,3.3
51.996567,26.47724,SLEEP_INCREASE,1.0,5.0,1,5.0,5.0,6.0,0.0,3.3
51.996567,31.24515,SLEEP_INCREASE,1.5,5.0,1,7.5,5.0,6.0,0.0,3.3
51.996567,29.322433,SLEEP_INCREASE,2.0,5.0,1,10.0,5.0,6.0,0.0,3.3
51.996567,31.332272,SLEEP_INCREASE,2.5,5.0,1,12.5,5.0,6.0,0.0,3.3
51.996567,5.9993052,STRESS_DECREASE,-1.0,6.0,0,6.0,5.0,6.0,0.0,3.3
51.996567,13.985261,STRESS_DECREASE,-2.0,6.0,0,12.0,5.0,6.0,0.0,3.3
51.996567,16.461864,STRESS_DECREASE,-3.0,6.0,0,18.0,5.0,6.0,0.0,3.3
51.996567,18.165916,STRESS_DECREASE,-4.0,6.0,0,24.0,5.0,6.0,0.0,3.3
51.996567,22.067284,EXERCISE_INCREASE,1.0,0.0,1,0.0,5.0,6.0,0.0,3.3
51.996567,23.859638,EXERCISE_INCREASE,2.0,0.0,1,0.0,5.0,6.0,0.0,3.3
51.996567,24.140524,EXERCISE_INCREASE,3.0,0.0,1,0.0,5.0,6.0,0.0,3.3
51.996567,24.628021,EXERCISE_INCREASE,4.0,0.0,1,0.0,5.0,6.0,0.0,3.3
51.996567,3.4440835,SCREEN_DECREASE,-1.0,3.3,0,3.3,5.0,6.0,0.0,3.3
51.996567,3.5253055,SCREEN_DECREASE,-2.0,3.3,0,6.6,5.0,6.0,0.0,3.3
51.996567,3.7206135,SCREEN_DECREASE,-3.0,3.3,0,9.899999999999999,5.0,6.0,0.0,3.3
51.996567,3.7839532,SCREEN_DECREASE,-4.0,3.3,0,13.2,5.0,6.0,0.0,3.3
32.606445,21.96451,SLEEP_INCREASE,0.5,8.5,0,4.25,8.5,4.0,1.0,5.3
32.606445,18.119797,SLEEP_INCREASE,1.0,8.5,0,8.5,8.5,4.0,1.0,5.3
32.606445,19.349073,SLEEP_INCREASE,1.5,8.5,0,12.75,8.5,4.0,1.0,5.3
32.606445,17.581242,SLEEP_INCREASE,2.0,8.5,0,17.0,8.5,4.0,1.0,5.3
32.606445,18.371643,SLEEP_INCREASE,2.5,8.5,0,21.25,8.5,4.0,1.0,5.3
32.606445,22.972818,STRESS_DECREASE,-1.0,4.0,0,4.0,8.5,4.0,1.0,5.3
32.606445,23.064978,STRESS_DECREASE,-2.0,4.0,0,8.0,8.5,4.0,1.0,5.3
32.606445,22.856674,STRESS_DECREASE,-3.0,4.0,0,12.0,8.5,4.0,1.0,5.3
32.606445,23.013927,STRESS_DECREASE,-4.0,4.0,0,16.0,8.5,4.0,1.0,5.3
32.606445,124.38676,EXERCISE_INCREASE,1.0,1.0,1,1.0,8.5,4.0,1.0,5.3
32.606445,124.070496,EXERCISE_INCREASE,2.0,1.0,1,2.0,8.5,4.0,1.0,5.3
32.606445,138.36906,EXERCISE_INCREASE,3.0,1.0,1,3.0,8.5,4.0,1.0,5.3
32.606445,135.61037,EXERCISE_INCREASE,4.0,1.0,1,4.0,8.5,4.0,1.0,5.3
32.606445,22.182302,SCREEN_DECREASE,-1.0,5.3,0,5.3,8.5,4.0,1.0,5.3
32.606445,20.36094,SCREEN_DECREASE,-2.0,5.3,0,10.6,8.5,4.0,1.0,5.3
32.606445,19.4725,SCREEN_DECREASE,-3.0,5.3,0,15.899999999999999,8.5,4.0,1.0,5.3
32.606445,21.059555,SCREEN_DECREASE,-4.0,5.3,0,21.2,8.5,4.0,1.0,5.3
24.466173,11.952597,SLEEP_INCREASE,0.5,8.8,0,4.4,8.8,7.0,1.0,6.3
24.466173,11.783048,SLEEP_INCREASE,1.0,8.8,0,8.8,8.8,7.0,1.0,6.3
24.466173,12.1335335,SLEEP_INCREASE,1.5,8.8,0,13.200000000000001,8.8,7.0,1.0,6.3
24.466173,13.121421,SLEEP_INCREASE,2.0,8.8,0,17.6,8.8,7.0,1.0,6.3
24.466173,13.211334,SLEEP_INCREASE,2.5,8.8,0,22.0,8.8,7.0,1.0,6.3
24.466173,104.264854,STRESS_DECREASE,-1.0,7.0,1,7.0,8.8,7.0,1.0,6.3
24.466173,133.45506,STRESS_DECREASE,-2.0,7.0,1,14.0,8.8,7.0,1.0,6.3
24.466173,187.21632,STRESS_DECREASE,-3.0,7.0,1,21.0,8.8,7.0,1.0,6.3
24.466173,193.40771,STRESS_DECREASE,-4.0,7.0,1,28.0,8.8,7.0,1.0,6.3
24.466173,79.32313,EXERCISE_INCREASE,1.0,1.0,1,1.0,8.8,7.0,1.0,6.3
24.466173,75.21607,EXERCISE_INCREASE,2.0,1.0,1,2.0,8.8,7.0,1.0,6.3
24.466173,73.026474,EXERCISE_INCREASE,3.0,1.0,1,3.0,8.8,7.0,1.0,6.3
24.466173,79.002426,EXERCISE_INCREASE,4.0,1.0,1,4.0,8.8,7.0,1.0,6.3
24.466173,12.759577,SCREEN_DECREASE,-1.0,6.3,0,6.3,8.8,7.0,1.0,6.3
24.466173,12.764579,SCREEN_DECREASE,-2.0,6.3,0,12.6,8.8,7.0,1.0,6.3
24.466173,12.965356,SCREEN_DECREASE,-3.0,6.3,0,18.9,8.8,7.0,1.0,6.3
24.466173,12.233065,SCREEN_DECREASE,-4.0,6.3,0,25.2,8.8,7.0,1.0,6.3
78.012,1.3805623,SLEEP_INCREASE,0.5,9.8,0,4.9,9.8,2.0,2.0,1.5
78.012,1.4522122,SLEEP_INCREASE,1.0,9.8,0,9.8,9.8,2.0,2.0,1.5
78.012,1.5254124,SLEEP_INCREASE,1.5,9.8,0,14.700000000000001,9.8,2.0,2.0,1.5
78.012,1.4504613,SLEEP_INCREASE,2.0,9.8,0,19.6,9.8,2.0,2.0,1.5
78.012,1.3814305,SLEEP_INCREASE,2.5,9.8,0,24.5,9.8,2.0,2.0,1.5
78.012,1.5703411,STRESS_DECREASE,-1.0,2.0,0,2.0,9.8,2.0,2.0,1.5
78.012,1.4348567,STRESS_DECREASE,-2.0,2.0,0,4.0,9.8,2.0,2.0,1.5
78.012,1.5192312,STRESS_DECREASE,-3.0,2.0,0,6.0,9.8,2.0,2.0,1.5
78.012,1.5857161,STRESS_DECREASE,-4.0,2.0,0,8.0,9.8,2.0,2.0,1.5
78.012,9.818348,EXERCISE_INCREASE,1.0,2.0,1,2.0,9.8,2.0,2.0,1.5
78.012,9.508489,EXERCISE_INCREASE,2.0,2.0,1,4.0,9.8,2.0,2.0,1.5
78.012,9.815281,EXERCISE_INCREASE,3.0,2.0,1,6.0,9.8,2.0,2.0,1.5
78.012,9.227261,EXERCISE_INCREASE,4.0,2.0,1,8.0,9.8,2.0,2.0,1.5
78.012,1.5893004,SCREEN_DECREASE,-1.0,1.5,0,1.5,9.8,2.0,2.0,1.5
78.012,1.5132091,SCREEN_DECREASE,-2.0,1.5,0,3.0,9.8,2.0,2.0,1.5
78.012,1.6292208,SCREEN_DECREASE,-3.0,1.5,0,4.5,9.8,2.0,2.0,1.5
78.012,1.4552425,SCREEN_DECREASE,-4.0,1.5,0,6.0,9.8,2.0,2.0,1.5
79.747406,7.0271482,SLEEP_INCREASE,0.5,7.9,0,3.95,7.9,1.0,0.0,8.1
79.747406,6.9194274,SLEEP_INCREASE,1.0,7.9,0,7.9,7.9,1.0,0.0,8.1
79.747406,3.3731885,SLEEP_INCREASE,1.5,7.9,0,11.850000000000001,7.9,1.0,0.0,8.1
79.747406,2.182676,SLEEP_INCREASE,2.0,7.9,0,15.8,7.9,1.0,0.0,8.1
79.747406,2.1391256,SLEEP_INCREASE,2.5,7.9,0,19.75,7.9,1.0,0.0,8.1
79.747406,7.3932486,STRESS_DECREASE,-1.0,1.0,0,1.0,7.9,1.0,0.0,8.1
79.747406,6.8709455,STRESS_DECREASE,-2.0,1.0,0,2.0,7.9,1.0,0.0,8.1
79.747406,6.8052526,STRESS_DECREASE,-3.0,1.0,0,3.0,7.9,1.0,0.0,8.1
79.747406,7.8237944,STRESS_DECREASE,-4.0,1.0,0,4.0,7.9,1.0,0.0,8.1
79.747406,43.176678,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.9,1.0,0.0,8.1
79.747406,49.94316,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.9,1.0,0.0,8.1
79.747406,43.759842,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.9,1.0,0.0,8.1
79.747406,48.46867,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.9,1.0,0.0,8.1
79.747406,7.120627,SCREEN_DECREASE,-1.0,8.1,0,8.1,7.9,1.0,0.0,8.1
79.747406,7.4804926,SCREEN_DECREASE,-2.0,8.1,0,16.2,7.9,1.0,0.0,8.1
79.747406,8.002841,SCREEN_DECREASE,-3.0,8.1,0,24.299999999999997,7.9,1.0,0.0,8.1
79.747406,7.8165503,SCREEN_DECREASE,-4.0,8.1,0,32.4,7.9,1.0,0.0,8.1
80.369255,-2.7653866,SLEEP_INCREASE,0.5,9.5,0,4.75,9.5,8.0,1.0,9.6
80.369255,-2.9991634,SLEEP_INCREASE,1.0,9.5,0,9.5,9.5,8.0,1.0,9.6
80.369255,-2.7633522,SLEEP_INCREASE,1.5,9.5,0,14.25,9.5,8.0,1.0,9.6
80.369255,-3.0493252,SLEEP_INCREASE,2.0,9.5,0,19.0,9.5,8.0,1.0,9.6
80.369255,-2.9522383,SLEEP_INCREASE,2.5,9.5,0,23.75,9.5,8.0,1.0,9.6
80.369255,-28.020811,STRESS_DECREASE,-1.0,8.0,1,8.0,9.5,8.0,1.0,9.6
80.369255,-23.258308,STRESS_DECREASE,-2.0,8.0,1,16.0,9.5,8.0,1.0,9.6
80.369255,-19.596079,STRESS_DECREASE,-3.0,8.0,1,24.0,9.5,8.0,1.0,9.6
80.369255,3.3526447,STRESS_DECREASE,-4.0,8.0,1,32.0,9.5,8.0,1.0,9.6
80.369255,-15.935217,EXERCISE_INCREASE,1.0,1.0,1,1.0,9.5,8.0,1.0,9.6
80.369255,-12.035045,EXERCISE_INCREASE,2.0,1.0,1,2.0,9.5,8.0,1.0,9.6
80.369255,-11.646578,EXERCISE_INCREASE,3.0,1.0,1,3.0,9.5,8.0,1.0,9.6
80.369255,-10.400485,EXERCISE_INCREASE,4.0,1.0,1,4.0,9.5,8.0,1.0,9.6
80.369255,-16.69699,SCREEN_DECREASE,-1.0,9.6,1,9.6,9.5,8.0,1.0,9.6
80.369255,-13.308082,SCREEN_DECREASE,-2.0,9.6,1,19.2,9.5,8.0,1.0,9.6
80.369255,-10.371973,SCREEN_DECREASE,-3.0,9.6,1,28.799999999999997,9.5,8.0,1.0,9.6
80.369255,-8.451634,SCREEN_DECREASE,-4.0,9.6,1,38.4,9.5,8.0,1.0,9.6
69.07645,102.663376,SLEEP_INCREASE,0.5,5.2,1,2.6,5.2,3.0,2.0,11.7
69.07645,99.53502,SLEEP_INCREASE,1.0,5.2,1,5.2,5.2,3.0,2.0,11.7
69.07645,92.37233,SLEEP_INCREASE,1.5,5.2,1,7.800000000000001,5.2,3.0,2.0,11.7
69.07645,98.540375,SLEEP_INCREASE,2.0,5.2,1,10.4,5.2,3.0,2.0,11.7
69.07645,103.049416,SLEEP_INCREASE,2.5,5.2,1,13.0,5.2,3.0,2.0,11.7
69.07645,11.534772,STRESS_DECREASE,-1.0,3.0,0,3.0,5.2,3.0,2.0,11.7
69.07645,12.005937,STRESS_DECREASE,-2.0,3.0,0,6.0,5.2,3.0,2.0,11.7
69.07645,11.099345,STRESS_DECREASE,-3.0,3.0,0,9.0,5.2,3.0,2.0,11.7
69.07645,10.578159,STRESS_DECREASE,-4.0,3.0,0,12.0,5.2,3.0,2.0,11.7
69.07645,74.21938,EXERCISE_INCREASE,1.0,2.0,1,2.0,5.2,3.0,2.0,11.7
69.07645,69.7535,EXERCISE_INCREASE,2.0,2.0,1,4.0,5.2,3.0,2.0,11.7
69.07645,71.15728,EXERCISE_INCREASE,3.0,2.0,1,6.0,5.2,3.0,2.0,11.7
69.07645,72.85107,EXERCISE_INCREASE,4.0,2.0,1,8.0,5.2,3.0,2.0,11.7
69.07645,59.27322,SCREEN_DECREASE,-1.0,11.7,1,11.7,5.2,3.0,2.0,11.7
69.07645,60.110706,SCREEN_DECREASE,-2.0,11.7,1,23.4,5.2,3.0,2.0,11.7
69.07645,58.05307,SCREEN_DECREASE,-3.0,11.7,1,35.099999999999994,5.2,3.0,2.0,11.7
69.07645,58.717075,SCREEN_DECREASE,-4.0,11.7,1,46.8,5.2,3.0,2.0,11.7
23.585457,131.86255,SLEEP_INCREASE,0.5,4.5,1,2.25,4.5,10.0,0.0,1.8
23.585457,131.20163,SLEEP_INCREASE,1.0,4.5,1,4.5,4.5,10.0,0.0,1.8
23.585457,139.44147,SLEEP_INCREASE,1.5,4.5,1,6.75,4.5,10.0,0.0,1.8
23.585457,135.523,SLEEP_INCREASE,2.0,4.5,1,9.0,4.5,10.0,0.0,1.8
23.585457,124.93765,SLEEP_INCREASE,2.5,4.5,1,11.25,4.5,10.0,0.0,1.8
23.585457,104.569115,STRESS_DECREASE,-1.0,10.0,1,10.0,4.5,10.0,0.0,1.8
23.585457,115.794785,STRESS_DECREASE,-2.0,10.0,1,20.0,4.5,10.0,0.0,1.8
23.585457,106.99059,STRESS_DECREASE,-3.0,10.0,1,30.0,4.5,10.0,0.0,1.8
23.585457,115.59374,STRESS_DECREASE,-4.0,10.0,1,40.0,4.5,10.0,0.0,1.8
23.585457,88.42364,EXERCISE_INCREASE,1.0,0.0,1,0.0,4.5,10.0,0.0,1.8
23.585457,96.92933,EXERCISE_INCREASE,2.0,0.0,1,0.0,4.5,10.0,0.0,1.8
23.585457,90.85939,EXERCISE_INCREASE,3.0,0.0,1,0.0,4.5,10.0,0.0,1.8
23.585457,91.05031,EXERCISE_INCREASE,4.0,0.0,1,0.0,4.5,10.0,0.0,1.8
23.585457,15.881659,SCREEN_DECREASE,-1.0,1.8,0,1.8,4.5,10.0,0.0,1.8
23.585457,15.1625805,SCREEN_DECREASE,-2.0,1.8,0,3.6,4.5,10.0,0.0,1.8
23.585457,15.444972,SCREEN_DECREASE,-3.0,1.8,0,5.4,4.5,10.0,0.0,1.8
23.585457,15.737914,SCREEN_DECREASE,-4.0,1.8,0,7.2,4.5,10.0,0.0,1.8
90.24727,-1.2910013,SLEEP_INCREASE,0.5,7.3,0,3.65,7.3,4.0,2.0,3.1
90.24727,-1.3537872,SLEEP_INCREASE,1.0,7.3,0,7.3,7.3,4.0,2.0,3.1
90.24727,-1.881144,SLEEP_INCREASE,1.5,7.3,0,10.95,7.3,4.0,2.0,3.1
90.24727,-3.4929008,SLEEP_INCREASE,2.0,7.3,0,14.6,7.3,4.0,2.0,3.1
90.24727,-4.095303,SLEEP_INCREASE,2.5,7.3,0,18.25,7.3,4.0,2.0,3.1
90.24727,3.1782868,STRESS_DECREASE,-1.0,4.0,0,4.0,7.3,4.0,2.0,3.1
90.24727,3.3381085,STRESS_DECREASE,-2.0,4.0,0,8.0,7.3,4.0,2.0,3.1
90.24727,3.2520776,STRESS_DECREASE,-3.0,4.0,0,12.0,7.3,4.0,2.0,3.1
90.24727,3.6869266,STRESS_DECREASE,-4.0,4.0,0,16.0,7.3,4.0,2.0,3.1
90.24727,-8.586751,EXERCISE_INCREASE,1.0,2.0,1,2.0,7.3,4.0,2.0,3.1
90.24727,-8.385763,EXERCISE_INCREASE,2.0,2.0,1,4.0,7.3,4.0,2.0,3.1
90.24727,-7.5518084,EXERCISE_INCREASE,3.0,2.0,1,6.0,7.3,4.0,2.0,3.1
90.24727,-7.0517297,EXERCISE_INCREASE,4.0,2.0,1,8.0,7.3,4.0,2.0,3.1
90.24727,-1.3096005,SCREEN_DECREASE,-1.0,3.1,0,3.1,7.3,4.0,2.0,3.1
90.24727,-1.1803218,SCREEN_DECREASE,-2.0,3.1,0,6.2,7.3,4.0,2.0,3.1
90.24727,-1.1876501,SCREEN_DECREASE,-3.0,3.1,0,9.3,7.3,4.0,2.0,3.1
90.24727,-1.2732313,SCREEN_DECREASE,-4.0,3.1,0,12.4,7.3,4.0,2.0,3.1
58.76946,17.445112,SLEEP_INCREASE,0.5,6.0,1,3.0,6.0,8.0,2.0,5.8
58.76946,18.468342,SLEEP_INCREASE,1.0,6.0,1,6.0,6.0,8.0,2.0,5.8
58.76946,20.4112,SLEEP_INCREASE,1.5,6.0,1,9.0,6.0,8.0,2.0,5.8
58.76946,24.579607,SLEEP_INCREASE,2.0,6.0,1,12.0,6.0,8.0,2.0,5.8
58.76946,26.421894,SLEEP_INCREASE,2.5,6.0,1,15.0,6.0,8.0,2.0,5.8
58.76946,-2.836333,STRESS_DECREASE,-1.0,8.0,1,8.0,6.0,8.0,2.0,5.8
58.76946,8.376273,STRESS_DECREASE,-2.0,8.0,1,16.0,6.0,8.0,2.0,5.8
58.76946,29.122206,STRESS_DECREASE,-3.0,8.0,1,24.0,6.0,8.0,2.0,5.8
58.76946,81.20317,STRESS_DECREASE,-4.0,8.0,1,32.0,6.0,8.0,2.0,5.8
58.76946,8.172458,EXERCISE_INCREASE,1.0,2.0,1,2.0,6.0,8.0,2.0,5.8
58.76946,9.230435,EXERCISE_INCREASE,2.0,2.0,1,4.0,6.0,8.0,2.0,5.8
58.76946,11.122575,EXERCISE_INCREASE,3.0,2.0,1,6.0,6.0,8.0,2.0,5.8
58.76946,12.594019,EXERCISE_INCREASE,4.0,2.0,1,8.0,6.0,8.0,2.0,5.8
58.76946,1.4638464,SCREEN_DECREASE,-1.0,5.8,0,5.8,6.0,8.0,2.0,5.8
58.76946,1.6503214,SCREEN_DECREASE,-2.0,5.8,0,11.6,6.0,8.0,2.0,5.8
58.76946,1.7947979,SCREEN_DECREASE,-3.0,5.8,0,17.4,6.0,8.0,2.0,5.8
58.76946,2.0406945,SCREEN_DECREASE,-4.0,5.8,0,23.2,6.0,8.0,2.0,5.8
41.284306,66.64213,SLEEP_INCREASE,0.5,4.2,1,2.1,4.2,9.0,2.0,1.8
41.284306,72.456184,SLEEP_INCREASE,1.0,4.2,1,4.2,4.2,9.0,2.0,1.8
41.284306,69.050964,SLEEP_INCREASE,1.5,4.2,1,6.300000000000001,4.2,9.0,2.0,1.8
41.284306,75.38903,SLEEP_INCREASE,2.0,4.2,1,8.4,4.2,9.0,2.0,1.8
41.284306,69.504524,SLEEP_INCREASE,2.5,4.2,1,10.5,4.2,9.0,2.0,1.8
41.284306,58.131508,STRESS_DECREASE,-1.0,9.0,1,9.0,4.2,9.0,2.0,1.8
41.284306,41.998722,STRESS_DECREASE,-2.0,9.0,1,18.0,4.2,9.0,2.0,1.8
41.284306,57.64406,STRESS_DECREASE,-3.0,9.0,1,27.0,4.2,9.0,2.0,1.8
41.284306,79.10252,STRESS_DECREASE,-4.0,9.0,1,36.0,4.2,9.0,2.0,1.8
41.284306,48.288536,EXERCISE_INCREASE,1.0,2.0,1,2.0,4.2,9.0,2.0,1.8
41.284306,44.822514,EXERCISE_INCREASE,2.0,2.0,1,4.0,4.2,9.0,2.0,1.8
41.284306,48.29897,EXERCISE_INCREASE,3.0,2.0,1,6.0,4.2,9.0,2.0,1.8
41.284306,46.049843,EXERCISE_INCREASE,4.0,2.0,1,8.0,4.2,9.0,2.0,1.8
41.284306,7.431039,SCREEN_DECREASE,-1.0,1.8,0,1.8,4.2,9.0,2.0,1.8
41.284306,8.015318,SCREEN_DECREASE,-2.0,1.8,0,3.6,4.2,9.0,2.0,1.8
41.284306,7.37927,SCREEN_DECREASE,-3.0,1.8,0,5.4,4.2,9.0,2.0,1.8
41.284306,7.292117,SCREEN_DECREASE,-4.0,1.8,0,7.2,4.2,9.0,2.0,1.8
99.96596,-1.2560221,SLEEP_INCREASE,0.5,8.4,0,4.2,8.4,3.0,2.0,3.4
99.96596,-4.545395,SLEEP_INCREASE,1.0,8.4,0,8.4,8.4,3.0,2.0,3.4
99.96596,-5.3083334,SLEEP_INCREASE,1.5,8.4,0,12.600000000000001,8.4,3.0,2.0,3.4
99.96596,-5.8031793,SLEEP_INCREASE,2.0,8.4,0,16.8,8.4,3.0,2.0,3.4
99.96596,-5.248172,SLEEP_INCREASE,2.5,8.4,0,21.0,8.4,3.0,2.0,3.4
99.96596,-0.52208936,STRESS_DECREASE,-1.0,3.0,0,3.0,8.4,3.0,2.0,3.4
99.96596,-0.5271411,STRESS_DECREASE,-2.0,3.0,0,6.0,8.4,3.0,2.0,3.4
99.96596,-0.56249833,STRESS_DECREASE,-3.0,3.0,0,9.0,8.4,3.0,2.0,3.4
99.96596,-0.5077849,STRESS_DECREASE,-4.0,3.0,0,12.0,8.4,3.0,2.0,3.4
99.96596,-3.311661,EXERCISE_INCREASE,1.0,2.0,1,2.0,8.4,3.0,2.0,3.4
99.96596,-3.4838269,EXERCISE_INCREASE,2.0,2.0,1,4.0,8.4,3.0,2.0,3.4
99.96596,-3.33081,EXERCISE_INCREASE,3.0,2.0,1,6.0,8.4,3.0,2.0,3.4
99.96596,-3.1195776,EXERCISE_INCREASE,4.0,2.0,1,8.0,8.4,3.0,2.0,3.4
99.96596,-0.5511556,SCREEN_DECREASE,-1.0,3.4,0,3.4,8.4,3.0,2.0,3.4
99.96596,-0.5347942,SCREEN_DECREASE,-2.0,3.4,0,6.8,8.4,3.0,2.0,3.4
99.96596,-0.48156372,SCREEN_DECREASE,-3.0,3.4,0,10.2,8.4,3.0,2.0,3.4
99.96596,-0.46801725,SCREEN_DECREASE,-4.0,3.4,0,13.6,8.4,3.0,2.0,3.4
36.102345,10.846704,SLEEP_INCREASE,0.5,7.8,0,3.9,7.8,10.0,1.0,6.3
36.102345,9.806005,SLEEP_INCREASE,1.0,7.8,0,7.8,7.8,10.0,1.0,6.3
36.102345,10.093988,SLEEP_INCREASE,1.5,7.8,0,11.7,7.8,10.0,1.0,6.3
36.102345,11.19165,SLEEP_INCREASE,2.0,7.8,0,15.6,7.8,10.0,1.0,6.3
36.102345,10.751863,SLEEP_INCREASE,2.5,7.8,0,19.5,7.8,10.0,1.0,6.3
36.102345,74.25202,STRESS_DECREASE,-1.0,10.0,1,10.0,7.8,10.0,1.0,6.3
36.102345,85.10612,STRESS_DECREASE,-2.0,10.0,1,20.0,7.8,10.0,1.0,6.3
36.102345,60.521797,STRESS_DECREASE,-3.0,10.0,1,30.0,7.8,10.0,1.0,6.3
36.102345,71.007706,STRESS_DECREASE,-4.0,10.0,1,40.0,7.8,10.0,1.0,6.3
36.102345,65.90716,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.8,10.0,1.0,6.3
36.102345,65.743645,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.8,10.0,1.0,6.3
36.102345,63.196228,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.8,10.0,1.0,6.3
36.102345,59.97403,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.8,10.0,1.0,6.3
36.102345,9.290701,SCREEN_DECREASE,-1.0,6.3,0,6.3,7.8,10.0,1.0,6.3
36.102345,9.515914,SCREEN_DECREASE,-2.0,6.3,0,12.6,7.8,10.0,1.0,6.3
36.102345,11.126688,SCREEN_DECREASE,-3.0,6.3,0,18.9,7.8,10.0,1.0,6.3
36.102345,10.318706,SCREEN_DECREASE,-4.0,6.3,0,25.2,7.8,10.0,1.0,6.3
39.915913,177.13612,SLEEP_INCREASE,0.5,5.5,1,2.75,5.5,3.0,0.0,2.8
39.915913,174.86761,SLEEP_INCREASE,1.0,5.5,1,5.5,5.5,3.0,0.0,2.8
39.915913,175.72609,SLEEP_INCREASE,1.5,5.5,1,8.25,5.5,3.0,0.0,2.8
39.915913,178.86313,SLEEP_INCREASE,2.0,5.5,1,11.0,5.5,3.0,0.0,2.8
39.915913,194.77519,SLEEP_INCREASE,2.5,5.5,1,13.75,5.5,3.0,0.0,2.8
39.915913,21.4904,STRESS_DECREASE,-1.0,3.0,0,3.0,5.5,3.0,0.0,2.8
39.915913,22.905415,STRESS_DECREASE,-2.0,3.0,0,6.0,5.5,3.0,0.0,2.8
39.915913,22.893847,STRESS_DECREASE,-3.0,3.0,0,9.0,5.5,3.0,0.0,2.8
39.915913,21.749863,STRESS_DECREASE,-4.0,3.0,0,12.0,5.5,3.0,0.0,2.8
39.915913,139.63751,EXERCISE_INCREASE,1.0,0.0,1,0.0,5.5,3.0,0.0,2.8
39.915913,139.74258,EXERCISE_INCREASE,2.0,0.0,1,0.0,5.5,3.0,0.0,2.8
39.915913,137.32588,EXERCISE_INCREASE,3.0,0.0,1,0.0,5.5,3.0,0.0,2.8
39.915913,146.60573,EXERCISE_INCREASE,4.0,0.0,1,0.0,5.5,3.0,0.0,2.8
39.915913,22.826122,SCREEN_DECREASE,-1.0,2.8,0,2.8,5.5,3.0,0.0,2.8
39.915913,23.425035,SCREEN_DECREASE,-2.0,2.8,0,5.6,5.5,3.0,0.0,2.8
39.915913,22.795887,SCREEN_DECREASE,-3.0,2.8,0,8.399999999999999,5.5,3.0,0.0,2.8
39.915913,22.922695,SCREEN_DECREASE,-4.0,2.8,0,11.2,5.5,3.0,0.0,2.8
80.366165,-3.6539433,SLEEP_INCREASE,0.5,9.0,0,4.5,9.0,7.0,0.0,4.5
80.366165,-3.8508048,SLEEP_INCREASE,1.0,9.0,0,9.0,9.0,7.0,0.0,4.5
80.366165,-4.141918,SLEEP_INCREASE,1.5,9.0,0,13.5,9.0,7.0,0.0,4.5
80.366165,-4.0612636,SLEEP_INCREASE,2.0,9.0,0,18.0,9.0,7.0,0.0,4.5
80.366165,-3.8915436,SLEEP_INCREASE,2.5,9.0,0,22.5,9.0,7.0,0.0,4.5
80.366165,-16.857592,STRESS_DECREASE,-1.0,7.0,1,7.0,9.0,7.0,0.0,4.5
80.366165,-16.479687,STRESS_DECREASE,-2.0,7.0,1,14.0,9.0,7.0,0.0,4.5
80.366165,13.796292,STRESS_DECREASE,-3.0,7.0,1,21.0,9.0,7.0,0.0,4.5
80.366165,44.268204,STRESS_DECREASE,-4.0,7.0,1,28.0,9.0,7.0,0.0,4.5
80.366165,-4.8780584,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.0,7.0,0.0,4.5
80.366165,-2.0225072,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.0,7.0,0.0,4.5
80.366165,-0.8509341,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.0,7.0,0.0,4.5
80.366165,1.456005,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.0,7.0,0.0,4.5
80.366165,-2.8001764,SCREEN_DECREASE,-1.0,4.5,0,4.5,9.0,7.0,0.0,4.5
80.366165,-2.5688632,SCREEN_DECREASE,-2.0,4.5,0,9.0,9.0,7.0,0.0,4.5
80.366165,-2.3769877,SCREEN_DECREASE,-3.0,4.5,0,13.5,9.0,7.0,0.0,4.5
80.366165,-1.9509159,SCREEN_DECREASE,-4.0,4.5,0,18.0,9.0,7.0,0.0,4.5
64.70651,1.0014737,SLEEP_INCREASE,0.5,4.4,1,2.2,4.4,9.0,2.0,7.0
64.70651,0.75880796,SLEEP_INCREASE,1.0,4.4,1,4.4,4.4,9.0,2.0,7.0
64.70651,3.30044,SLEEP_INCREASE,1.5,4.4,1,6.6000000000000005,4.4,9.0,2.0,7.0
