original_score,modified_score,improvement,action_type,action_magnitude,action_description,original_sleep,original_stress,original_exercise,original_screen,modified_sleep,modified_stress,modified_exercise,modified_screen
38.928272,38.94808,0.019805908,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.4,5.0,1.0,10.0,8.4,2.0,1.0,10.0
38.928272,38.953114,0.024841309,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.4,5.0,1.0,10.0,8.4,1.0,1.0,10.0
38.928272,38.953114,0.024841309,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.4,5.0,1.0,10.0,8.4,1.0,1.0,10.0
38.928272,39.04294,0.114665985,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.4,5.0,1.0,10.0,8.4,5.0,2.0,10.0
38.928272,39.045113,0.11684036,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.4,5.0,1.0,10.0,8.4,5.0,3.0,10.0
38.928272,39.045113,0.11684036,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.4,5.0,1.0,10.0,8.4,5.0,4.0,10.0
38.928272,39.045113,0.11684036,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.4,5.0,1.0,10.0,8.4,5.0,5.0,10.0
38.928272,38.9406,0.012329102,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.4,5.0,1.0,10.0,8.4,5.0,1.0,9.0
38.928272,38.96001,0.03173828,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.4,5.0,1.0,10.0,8.4,5.0,1.0,8.0
38.928272,39.01738,0.08910751,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.4,5.0,1.0,10.0,8.4,5.0,1.0,7.0
38.928272,39.02059,0.09231949,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.4,5.0,1.0,10.0,8.4,5.0,1.0,6.0
38.928272,39.092514,0.16424179,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.4,5.0,1.0,10.0,8.4,5.0,1.0,10.0
38.928272,39.092514,0.16424179,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.4,5.0,1.0,10.0,8.4,5.0,1.0,10.0
38.928272,39.092514,0.16424179,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.4,5.0,1.0,10.0,8.4,5.0,1.0,10.0
38.928272,39.092514,0.16424179,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.4,5.0,1.0,10.0,8.4,5.0,1.0,10.0
76.475136,76.477425,0.0022888184,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,7.0,2.0,2.0,2.5,7.5,2.0,2.0,2.5
76.475136,76.52235,0.047210693,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,7.0,2.0,2.0,2.5,8.0,2.0,2.0,2.5
76.475136,76.527664,0.05252838,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,7.0,2.0,2.0,2.5,8.5,2.0,2.0,2.5
76.475136,76.59723,0.1220932,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,7.0,2.0,2.0,2.5,9.0,2.0,2.0,2.5
76.475136,76.831375,0.35623932,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,7.0,2.0,2.0,2.5,9.5,2.0,2.0,2.5
76.475136,76.97607,0.5009308,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,7.0,2.0,2.0,2.5,10.0,2.0,2.0,2.5
76.475136,76.49509,0.019950867,STRESS_DECREASE,-1.0,Reduce stress by 1 points,7.0,2.0,2.0,2.5,7.0,1.0,2.0,2.5
76.475136,76.49509,0.019950867,STRESS_DECREASE,-2.0,Reduce stress by 2 points,7.0,2.0,2.0,2.5,7.0,1.0,2.0,2.5
76.475136,76.49509,0.019950867,STRESS_DECREASE,-3.0,Reduce stress by 3 points,7.0,2.0,2.0,2.5,7.0,1.0,2.0,2.5
76.475136,76.49509,0.019950867,STRESS_DECREASE,-4.0,Reduce stress by 4 points,7.0,2.0,2.0,2.5,7.0,1.0,2.0,2.5
76.475136,76.49509,0.019950867,STRESS_DECREASE,-5.0,Reduce stress by 5 points,7.0,2.0,2.0,2.5,7.0,1.0,2.0,2.5
76.475136,76.689705,0.21456909,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,7.0,2.0,2.0,2.5,7.0,2.0,3.0,2.5
76.475136,76.689705,0.21456909,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,7.0,2.0,2.0,2.5,7.0,2.0,4.0,2.5
76.475136,76.689705,0.21456909,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,7.0,2.0,2.0,2.5,7.0,2.0,5.0,2.5
76.475136,76.689705,0.21456909,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,7.0,2.0,2.0,2.5,7.0,2.0,6.0,2.5
76.475136,76.52587,0.050735474,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,7.0,2.0,2.0,2.5,7.0,2.0,2.0,1.5
76.475136,76.56197,0.08683777,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.0,2.0,2.0,2.5,7.0,2.0,2.0,1.0
76.475136,76.56197,0.08683777,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.0,2.0,2.0,2.5,7.0,2.0,2.0,1.0
76.475136,76.56197,0.08683777,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.0,2.0,2.0,2.5,7.0,2.0,2.0,1.0
76.475136,76.592674,0.11753845,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.0,2.0,2.0,2.5,7.0,2.0,2.0,2.5
76.475136,76.592674,0.11753845,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.0,2.0,2.0,2.5,7.0,2.0,2.0,2.5
76.475136,76.592674,0.11753845,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.0,2.0,2.0,2.5,7.0,2.0,2.0,2.5
76.475136,76.592674,0.11753845,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.0,2.0,2.0,2.5,7.0,2.0,2.0,2.5
90.01812,90.036934,0.018814087,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.2,2.0,1.0,7.8,9.7,2.0,1.0,7.8
90.01812,90.142624,0.12450409,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.2,2.0,1.0,7.8,10.0,2.0,1.0,7.8
90.01812,90.142624,0.12450409,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.2,2.0,1.0,7.8,10.0,2.0,1.0,7.8
90.01812,90.142624,0.12450409,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.2,2.0,1.0,7.8,10.0,2.0,1.0,7.8
90.01812,90.142624,0.12450409,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.2,2.0,1.0,7.8,10.0,2.0,1.0,7.8
90.01812,90.142624,0.12450409,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.2,2.0,1.0,7.8,10.0,2.0,1.0,7.8
90.01812,90.03243,0.014312744,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.2,2.0,1.0,7.8,9.2,1.0,1.0,7.8
90.01812,90.03243,0.014312744,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.2,2.0,1.0,7.8,9.2,1.0,1.0,7.8
90.01812,90.03243,0.014312744,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.2,2.0,1.0,7.8,9.2,1.0,1.0,7.8
90.01812,90.03243,0.014312744,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.2,2.0,1.0,7.8,9.2,1.0,1.0,7.8
90.01812,90.03243,0.014312744,STRESS_DECREASE,-5.0,Reduce stress by 5 points,9.2,2.0,1.0,7.8,9.2,1.0,1.0,7.8
90.01812,90.01024,-0.007881165,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,9.2,2.0,1.0,7.8,9.2,2.0,2.0,7.8
90.01812,90.02019,0.002067566,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,9.2,2.0,1.0,7.8,9.2,2.0,3.0,7.8
90.01812,90.02019,0.002067566,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,9.2,2.0,1.0,7.8,9.2,2.0,4.0,7.8
90.01812,90.02019,0.002067566,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,9.2,2.0,1.0,7.8,9.2,2.0,5.0,7.8
90.01812,90.03126,0.013137817,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,9.2,2.0,1.0,7.8,9.2,2.0,1.0,6.8
90.01812,90.11417,0.09604645,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,9.2,2.0,1.0,7.8,9.2,2.0,1.0,5.8
90.01812,90.11938,0.101257324,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,9.2,2.0,1.0,7.8,9.2,2.0,1.0,4.8
90.01812,90.142494,0.12437439,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,9.2,2.0,1.0,7.8,9.2,2.0,1.0,3.8
90.01812,90.07682,0.05870056,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,9.2,2.0,1.0,7.8,9.2,2.0,1.0,7.8
90.01812,90.07682,0.05870056,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,9.2,2.0,1.0,7.8,9.2,2.0,1.0,7.8
90.01812,90.07682,0.05870056,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,9.2,2.0,1.0,7.8,9.2,2.0,1.0,7.8
90.01812,90.07682,0.05870056,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,9.2,2.0,1.0,7.8,9.2,2.0,1.0,7.8
39.291386,40.602108,1.3107224,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.8,6.0,2.0,6.0,7.3,6.0,2.0,6.0
39.291386,41.975796,2.68441,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.8,6.0,2.0,6.0,7.8,6.0,2.0,6.0
39.291386,43.1503,3.8589134,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.8,6.0,2.0,6.0,8.3,6.0,2.0,6.0
39.291386,44.71467,5.4232826,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.8,6.0,2.0,6.0,8.8,6.0,2.0,6.0
39.291386,45.774475,6.4830894,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.8,6.0,2.0,6.0,9.3,6.0,2.0,6.0
39.291386,46.950115,7.6587296,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.8,6.0,2.0,6.0,9.8,6.0,2.0,6.0
39.291386,39.271526,-0.019859314,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.8,6.0,2.0,6.0,6.8,5.0,2.0,6.0
39.291386,39.27172,-0.019664764,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.8,6.0,2.0,6.0,6.8,4.0,2.0,6.0
39.291386,39.278477,-0.012908936,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.8,6.0,2.0,6.0,6.8,3.0,2.0,6.0
39.291386,39.278545,-0.012840271,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.8,6.0,2.0,6.0,6.8,2.0,2.0,6.0
39.291386,39.278423,-0.012962341,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.8,6.0,2.0,6.0,6.8,1.0,2.0,6.0
39.291386,39.455288,0.16390228,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.8,6.0,2.0,6.0,6.8,6.0,3.0,6.0
39.291386,39.455288,0.16390228,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.8,6.0,2.0,6.0,6.8,6.0,4.0,6.0
39.291386,39.455288,0.16390228,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.8,6.0,2.0,6.0,6.8,6.0,5.0,6.0
39.291386,39.455288,0.16390228,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.8,6.0,2.0,6.0,6.8,6.0,6.0,6.0
39.291386,39.304115,0.012729645,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.8,6.0,2.0,6.0,6.8,6.0,2.0,5.0
39.291386,39.316097,0.024711609,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.8,6.0,2.0,6.0,6.8,6.0,2.0,4.0
39.291386,39.432903,0.14151764,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.8,6.0,2.0,6.0,6.8,6.0,2.0,3.0
39.291386,39.41676,0.12537384,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.8,6.0,2.0,6.0,6.8,6.0,2.0,2.0
39.291386,39.291386,0.0,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.8,6.0,2.0,6.0,6.8,6.0,2.0,6.0
39.291386,39.291386,0.0,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.8,6.0,2.0,6.0,6.8,6.0,2.0,6.0
39.291386,39.291386,0.0,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.8,6.0,2.0,6.0,6.8,6.0,2.0,6.0
39.291386,39.291386,0.0,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.8,6.0,2.0,6.0,6.8,6.0,2.0,6.0
73.79152,74.07127,0.27975464,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,74.07127,0.27975464,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,74.07127,0.27975464,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,74.07127,0.27975464,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,74.07127,0.27975464,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,74.07127,0.27975464,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.6,3.0,0.0,2.5,10.0,3.0,0.0,2.5
73.79152,73.79152,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.6,3.0,0.0,2.5,9.6,2.0,0.0,2.5
73.79152,73.79518,0.0036621094,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.6,3.0,0.0,2.5,9.6,1.0,0.0,2.5
73.79152,73.79518,0.0036621094,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.6,3.0,0.0,2.5,9.6,1.0,0.0,2.5
73.79152,73.79518,0.0036621094,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.6,3.0,0.0,2.5,9.6,1.0,0.0,2.5
73.79152,73.79518,0.0036621094,STRESS_DECREASE,-5.0,Reduce stress by 5 points,9.6,3.0,0.0,2.5,9.6,1.0,0.0,2.5
73.79152,73.82269,0.031173706,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,9.6,3.0,0.0,2.5,9.6,3.0,1.0,2.5
73.79152,73.81869,0.027168274,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,9.6,3.0,0.0,2.5,9.6,3.0,2.0,2.5
73.79152,73.81869,0.027168274,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,9.6,3.0,0.0,2.5,9.6,3.0,3.0,2.5
73.79152,73.81869,0.027168274,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,9.6,3.0,0.0,2.5,9.6,3.0,4.0,2.5
73.79152,73.800476,0.008956909,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,9.6,3.0,0.0,2.5,9.6,3.0,0.0,1.5
73.79152,73.8485,0.056983948,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,9.6,3.0,0.0,2.5,9.6,3.0,0.0,1.0
73.79152,73.8485,0.056983948,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,9.6,3.0,0.0,2.5,9.6,3.0,0.0,1.0
73.79152,73.8485,0.056983948,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,9.6,3.0,0.0,2.5,9.6,3.0,0.0,1.0
73.79152,73.83224,0.04071808,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,9.6,3.0,0.0,2.5,9.6,3.0,0.0,2.5
73.79152,73.83224,0.04071808,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,9.6,3.0,0.0,2.5,9.6,3.0,0.0,2.5
73.79152,73.83224,0.04071808,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,9.6,3.0,0.0,2.5,9.6,3.0,0.0,2.5
73.79152,73.83224,0.04071808,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,9.6,3.0,0.0,2.5,9.6,3.0,0.0,2.5
25.737446,26.57067,0.83322334,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.8,6.0,1.0,5.9,7.3,6.0,1.0,5.9
25.737446,27.965553,2.2281075,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.8,6.0,1.0,5.9,7.8,6.0,1.0,5.9
25.737446,28.839556,3.10211,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.8,6.0,1.0,5.9,8.3,6.0,1.0,5.9
25.737446,30.045492,4.3080463,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.8,6.0,1.0,5.9,8.8,6.0,1.0,5.9
25.737446,30.92614,5.188694,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.8,6.0,1.0,5.9,9.3,6.0,1.0,5.9
25.737446,31.853912,6.1164665,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.8,6.0,1.0,5.9,9.8,6.0,1.0,5.9
25.737446,25.747126,0.009679794,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.8,6.0,1.0,5.9,6.8,5.0,1.0,5.9
25.737446,25.744621,0.0071754456,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.8,6.0,1.0,5.9,6.8,4.0,1.0,5.9
25.737446,25.741693,0.0042476654,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.8,6.0,1.0,5.9,6.8,3.0,1.0,5.9
25.737446,25.746485,0.009038925,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.8,6.0,1.0,5.9,6.8,2.0,1.0,5.9
25.737446,25.749403,0.011957169,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.8,6.0,1.0,5.9,6.8,1.0,1.0,5.9
25.737446,25.70388,-0.03356552,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.8,6.0,1.0,5.9,6.8,6.0,2.0,5.9
25.737446,25.741419,0.003973007,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.8,6.0,1.0,5.9,6.8,6.0,3.0,5.9
25.737446,25.741419,0.003973007,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.8,6.0,1.0,5.9,6.8,6.0,4.0,5.9
25.737446,25.741419,0.003973007,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.8,6.0,1.0,5.9,6.8,6.0,5.0,5.9
25.737446,25.75202,0.014574051,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.8,6.0,1.0,5.9,6.8,6.0,1.0,4.9
25.737446,25.78027,0.04282379,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.8,6.0,1.0,5.9,6.8,6.0,1.0,3.9000000000000004
25.737446,25.807423,0.06997681,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.8,6.0,1.0,5.9,6.8,6.0,1.0,2.9000000000000004
25.737446,25.804853,0.06740761,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.8,6.0,1.0,5.9,6.8,6.0,1.0,1.9000000000000004
25.737446,25.79848,0.06103325,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.8,6.0,1.0,5.9,6.8,6.0,1.0,5.9
25.737446,25.79848,0.06103325,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.8,6.0,1.0,5.9,6.8,6.0,1.0,5.9
25.737446,25.79848,0.06103325,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.8,6.0,1.0,5.9,6.8,6.0,1.0,5.9
25.737446,25.79848,0.06103325,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.8,6.0,1.0,5.9,6.8,6.0,1.0,5.9
53.91751,55.52681,1.6092987,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,5.3,2.0,1.0,1.2,5.8,2.0,1.0,1.2
53.91751,56.63096,2.7134476,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,5.3,2.0,1.0,1.2,6.3,2.0,1.0,1.2
53.91751,57.793957,3.8764458,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,5.3,2.0,1.0,1.2,6.8,2.0,1.0,1.2
53.91751,58.836468,4.9189568,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,5.3,2.0,1.0,1.2,7.3,2.0,1.0,1.2
53.91751,60.025417,6.1079063,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,5.3,2.0,1.0,1.2,7.8,2.0,1.0,1.2
53.91751,60.97675,7.0592384,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,5.3,2.0,1.0,1.2,8.3,2.0,1.0,1.2
53.91751,54.081238,0.1637268,STRESS_DECREASE,-1.0,Reduce stress by 1 points,5.3,2.0,1.0,1.2,5.3,1.0,1.0,1.2
53.91751,54.081238,0.1637268,STRESS_DECREASE,-2.0,Reduce stress by 2 points,5.3,2.0,1.0,1.2,5.3,1.0,1.0,1.2
53.91751,54.081238,0.1637268,STRESS_DECREASE,-3.0,Reduce stress by 3 points,5.3,2.0,1.0,1.2,5.3,1.0,1.0,1.2
53.91751,54.081238,0.1637268,STRESS_DECREASE,-4.0,Reduce stress by 4 points,5.3,2.0,1.0,1.2,5.3,1.0,1.0,1.2
53.91751,54.081238,0.1637268,STRESS_DECREASE,-5.0,Reduce stress by 5 points,5.3,2.0,1.0,1.2,5.3,1.0,1.0,1.2
53.91751,53.909344,-0.008167267,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,5.3,2.0,1.0,1.2,5.3,2.0,2.0,1.2
53.91751,53.92291,0.0053977966,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,5.3,2.0,1.0,1.2,5.3,2.0,3.0,1.2
53.91751,54.165173,0.24766159,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,5.3,2.0,1.0,1.2,5.3,2.0,4.0,1.2
53.91751,54.165173,0.24766159,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,5.3,2.0,1.0,1.2,5.3,2.0,5.0,1.2
53.91751,53.924683,0.007171631,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.0
53.91751,53.924683,0.007171631,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.0
53.91751,53.924683,0.007171631,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.0
53.91751,53.924683,0.007171631,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.0
53.91751,53.987644,0.07013321,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.2
53.91751,53.987644,0.07013321,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.2
53.91751,53.987644,0.07013321,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.2
53.91751,53.987644,0.07013321,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,5.3,2.0,1.0,1.2,5.3,2.0,1.0,1.2
29.237871,31.50852,2.270649,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,5.4,7.0,1.0,3.4,5.9,7.0,1.0,3.4
29.237871,32.593494,3.3556232,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,5.4,7.0,1.0,3.4,6.4,7.0,1.0,3.4
29.237871,33.837193,4.5993214,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,5.4,7.0,1.0,3.4,6.9,7.0,1.0,3.4
29.237871,35.770996,6.533125,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,5.4,7.0,1.0,3.4,7.4,7.0,1.0,3.4
29.237871,37.175053,7.9371815,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,5.4,7.0,1.0,3.4,7.9,7.0,1.0,3.4
29.237871,38.40631,9.16844,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,5.4,7.0,1.0,3.4,8.4,7.0,1.0,3.4
29.237871,29.242516,0.004644394,STRESS_DECREASE,-1.0,Reduce stress by 1 points,5.4,7.0,1.0,3.4,5.4,6.0,1.0,3.4
29.237871,29.276518,0.038646698,STRESS_DECREASE,-2.0,Reduce stress by 2 points,5.4,7.0,1.0,3.4,5.4,5.0,1.0,3.4
29.237871,29.229996,-0.0078754425,STRESS_DECREASE,-3.0,Reduce stress by 3 points,5.4,7.0,1.0,3.4,5.4,4.0,1.0,3.4
29.237871,29.3059,0.0680294,STRESS_DECREASE,-4.0,Reduce stress by 4 points,5.4,7.0,1.0,3.4,5.4,3.0,1.0,3.4
29.237871,29.337534,0.09966278,STRESS_DECREASE,-5.0,Reduce stress by 5 points,5.4,7.0,1.0,3.4,5.4,2.0,1.0,3.4
29.237871,29.85971,0.6218395,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,5.4,7.0,1.0,3.4,5.4,7.0,2.0,3.4
29.237871,29.863432,0.62556076,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,5.4,7.0,1.0,3.4,5.4,7.0,3.0,3.4
29.237871,29.962103,0.7242317,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,5.4,7.0,1.0,3.4,5.4,7.0,4.0,3.4
29.237871,29.962103,0.7242317,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,5.4,7.0,1.0,3.4,5.4,7.0,5.0,3.4
29.237871,29.273714,0.035842896,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,5.4,7.0,1.0,3.4,5.4,7.0,1.0,2.4
29.237871,29.291782,0.05391121,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,5.4,7.0,1.0,3.4,5.4,7.0,1.0,1.4
29.237871,29.267872,0.030000687,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,5.4,7.0,1.0,3.4,5.4,7.0,1.0,1.0
29.237871,29.267872,0.030000687,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,5.4,7.0,1.0,3.4,5.4,7.0,1.0,1.0
29.237871,29.407295,0.16942406,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,5.4,7.0,1.0,3.4,5.4,7.0,1.0,3.4
29.237871,29.407295,0.16942406,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,5.4,7.0,1.0,3.4,5.4,7.0,1.0,3.4
29.237871,29.407295,0.16942406,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,5.4,7.0,1.0,3.4,5.4,7.0,1.0,3.4
29.237871,29.407295,0.16942406,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,5.4,7.0,1.0,3.4,5.4,7.0,1.0,3.4
52.08271,53.199562,1.1168518,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,7.3,8.0,2.0,7.3,7.8,8.0,2.0,7.3
52.08271,54.859802,2.777092,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,7.3,8.0,2.0,7.3,8.3,8.0,2.0,7.3
